Packet_Count,Sub_0,Sub_1,Sub_2,Sub_3,Sub_4,Sub_5,Sub_6,Sub_7,Sub_8,Sub_9,Sub_10,Sub_11,Sub_12,Sub_13,Sub_14,Sub_15,Sub_16,Sub_17,Sub_18,Sub_19,Sub_20,Sub_21,Sub_22,Sub_23,Sub_24,Sub_25,Sub_26,Sub_27,Sub_28,Sub_29,Sub_30,Sub_31,Sub_32,Sub_33,Sub_34,Sub_35,Sub_36,Sub_37,Sub_38,Sub_39,Sub_40,Sub_41,Sub_42,Sub_43,Sub_44,Sub_45,Sub_46,Sub_47,Sub_48,Sub_49,Sub_50,Sub_51,Sub_52,Sub_53,Sub_54,Sub_55,Sub_56,Sub_57,Sub_58,Sub_59,Sub_60,Sub_61,Sub_62,Sub_63
7481,95,5,0,0,0,0,7,6,5,6,6,6,8,8,8,6,7,8,7,8,7,8,8,8,8,8,9,8,9,8,9,10,0,9,10,9,10,9,10,10,11,11,11,12,11,13,12,13,13,13,14,14,15,13,13,14,15,15,15,0,0,0,0,0
7482,95,5,0,0,0,0,15,15,15,17,15,16,16,15,17,16,17,19,18,17,18,19,19,17,18,19,18,20,19,20,21,21,0,22,22,23,24,24,24,24,24,24,26,29,26,27,27,29,30,30,30,31,31,33,33,33,34,33,34,0,0,0,0,0
7483,95,5,0,0,0,0,15,15,15,17,16,17,16,17,18,17,17,18,18,17,18,19,20,17,18,19,18,19,18,20,21,22,0,22,21,23,22,23,24,24,23,25,24,28,25,27,29,27,31,28,30,31,31,32,33,32,35,33,34,0,0,0,0,0
7484,95,5,0,0,0,0,14,16,16,17,17,17,17,16,17,17,17,19,17,19,19,20,19,18,18,19,20,19,18,21,21,21,0,22,22,24,22,23,24,24,24,26,26,28,25,27,28,28,29,30,30,31,31,32,34,31,33,33,35,0,0,0,0,0
7485,95,5,0,0,0,0,14,15,15,18,16,16,15,16,16,16,18,18,17,17,17,19,18,18,18,18,18,19,16,20,22,21,0,21,21,23,22,23,23,23,24,23,25,26,25,27,28,27,30,30,30,30,30,32,31,31,34,33,34,0,0,0,0,0
7486,95,5,0,0,0,0,8,7,7,7,6,8,8,7,7,7,9,9,8,8,9,8,9,8,8,10,9,9,9,9,9,10,0,9,9,11,10,10,11,12,12,11,12,12,12,12,13,13,14,14,14,14,14,15,15,15,15,15,16,0,0,0,0,0
7487,95,5,0,0,0,0,7,7,9,8,10,8,8,7,9,8,8,9,9,9,9,10,10,8,9,10,10,9,9,10,11,10,0,11,10,11,11,11,12,12,12,12,12,13,12,13,13,13,14,15,14,15,15,14,16,14,16,16,17,0,0,0,0,0
7488,95,5,0,0,0,0,13,15,14,15,14,16,16,14,16,15,18,19,18,18,17,18,18,16,18,18,18,19,18,19,21,21,0,21,21,23,20,22,23,24,22,23,22,25,24,27,25,26,29,28,30,30,29,32,32,31,33,31,32,0,0,0,0,0
7489,95,5,0,0,0,0,11,7,9,10,8,8,7,9,7,9,8,8,9,10,9,9,10,9,10,9,10,10,9,9,9,9,0,10,12,11,10,14,10,11,15,10,12,14,12,11,14,14,14,14,14,14,14,17,15,16,17,18,19,0,0,0,0,0
7490,95,5,0,0,0,0,7,6,7,8,6,7,6,6,7,7,8,8,7,8,8,8,9,7,8,8,8,8,7,10,9,10,0,9,10,10,10,10,10,10,10,10,10,11,12,12,13,12,12,13,14,15,14,15,15,14,15,15,16,0,0,0,0,0
7491,95,5,0,0,0,0,7,7,8,8,9,8,7,8,8,8,9,8,10,9,9,8,9,8,11,8,10,11,9,10,11,11,0,11,11,11,10,11,12,12,12,12,11,12,13,13,14,13,14,13,15,15,15,15,16,16,16,16,17,0,0,0,0,0
7492,95,5,0,0,0,0,42,51,47,60,50,55,47,53,51,54,65,74,66,61,62,72,68,62,70,54,63,71,53,55,75,61,0,77,81,86,79,71,85,73,80,89,52,85,63,89,98,93,109,108,104,100,89,91,102,92,110,97,103,0,0,0,0,0
7493,95,5,0,0,0,0,13,15,15,15,14,15,16,15,15,16,17,17,16,17,16,18,17,16,17,17,17,19,17,19,20,21,0,21,21,23,21,22,23,23,23,24,25,25,25,27,27,25,29,29,30,30,30,31,31,31,33,32,32,0,0,0,0,0
7494,95,5,0,0,0,0,8,8,9,8,10,11,8,9,9,10,8,8,10,10,10,10,10,9,11,10,8,11,10,9,11,11,0,12,10,14,11,14,12,11,14,10,15,14,14,14,14,13,17,15,18,16,16,17,16,16,18,17,18,0,0,0,0,0
7495,95,5,0,0,0,0,15,15,16,16,15,16,16,15,17,15,17,17,17,17,16,19,18,18,18,18,19,19,18,19,20,21,0,21,21,22,21,21,21,22,24,25,24,25,24,26,26,28,29,29,28,29,30,30,30,32,32,33,32,0,0,0,0,0
7496,95,5,0,0,0,0,6,7,6,7,6,7,8,8,7,7,8,9,8,8,9,9,9,8,10,8,7,9,9,9,9,10,0,10,9,10,11,9,11,11,11,12,11,12,11,11,13,13,13,14,15,14,14,14,14,14,15,16,16,0,0,0,0,0
7497,95,5,0,0,0,0,7,6,7,7,7,7,7,6,7,8,8,7,8,8,8,8,8,7,8,8,9,8,8,9,9,10,0,9,10,9,9,11,10,11,11,11,10,11,12,12,13,11,13,13,13,14,14,16,17,13,15,14,14,0,0,0,0,0
7498,95,5,0,0,0,0,13,13,14,15,14,15,16,16,15,14,16,17,17,15,17,19,17,16,18,18,16,19,17,20,20,20,0,20,22,23,21,21,23,25,23,23,22,26,24,26,26,26,28,30,30,30,30,31,30,32,33,32,32,0,0,0,0,0
7499,95,5,0,0,0,0,6,7,7,8,6,9,7,9,9,6,11,7,11,7,8,10,8,10,8,9,11,10,10,9,11,11,0,12,11,11,11,10,13,11,12,10,13,13,11,12,12,14,15,14,14,15,14,15,16,15,16,16,16,0,0,0,0,0
7500,95,5,0,0,0,0,8,7,7,8,7,8,8,8,8,7,8,9,9,9,10,9,9,9,9,10,9,10,10,9,11,10,0,11,10,11,10,11,11,12,11,13,13,13,13,13,13,13,14,13,14,13,14,16,15,15,15,17,17,0,0,0,0,0
7501,95,5,0,0,0,0,13,15,14,16,14,17,16,15,15,15,16,18,17,16,17,19,18,16,18,18,18,18,18,19,19,20,0,21,21,23,19,22,23,22,22,24,22,26,25,26,27,25,29,29,30,31,30,31,30,30,31,31,32,0,0,0,0,0
7502,95,5,0,0,0,0,14,15,14,16,15,15,16,16,17,16,17,18,18,18,18,18,20,16,18,18,18,19,18,20,20,20,0,21,21,23,22,23,24,24,23,25,23,25,25,27,28,28,30,29,30,30,31,31,32,30,34,33,33,0,0,0,0,0
7503,95,5,0,0,0,0,13,15,12,14,14,14,15,13,16,15,15,15,16,16,16,16,19,16,17,17,16,16,17,18,18,18,0,17,19,22,20,23,21,22,20,19,18,24,24,23,25,25,28,26,27,28,28,28,28,28,31,30,31,0,0,0,0,0
7504,95,5,0,0,0,0,6,6,7,7,8,7,7,8,7,7,7,7,9,8,9,9,7,8,9,9,9,9,9,10,11,10,0,10,10,11,9,11,11,11,12,11,11,12,11,12,13,12,14,13,13,13,14,14,15,14,15,15,16,0,0,0,0,0
7505,95,5,0,0,0,0,12,12,11,14,11,13,13,14,14,13,15,15,15,14,16,16,17,14,16,17,16,17,15,17,18,18,0,18,18,21,18,21,20,21,21,21,19,24,22,23,26,22,28,25,27,26,26,27,28,26,29,29,30,0,0,0,0,0
7506,95,5,0,0,0,0,14,15,15,16,15,15,15,16,16,16,17,18,17,18,18,18,18,18,18,19,18,18,18,18,21,21,0,21,22,23,21,23,25,24,23,24,24,27,25,27,28,27,29,29,31,31,30,31,31,31,33,32,32,0,0,0,0,0
7507,95,5,0,0,0,0,14,16,15,16,16,16,15,15,17,15,17,18,18,17,18,18,18,17,18,19,19,18,18,20,21,21,0,21,21,22,21,24,23,23,23,24,23,27,25,27,28,27,30,30,31,30,29,31,32,31,34,33,34,0,0,0,0,0
7508,95,5,0,0,0,0,13,14,15,16,15,15,15,15,14,17,17,18,15,17,17,18,18,17,17,19,19,18,18,20,19,19,0,20,22,22,22,22,22,24,22,24,25,26,24,26,26,28,28,30,28,30,31,32,31,32,34,31,32,0,0,0,0,0
7509,95,5,0,0,0,0,14,14,15,16,15,14,15,16,15,15,18,18,17,17,16,19,18,16,18,18,18,20,18,20,21,21,0,21,22,23,23,22,24,23,23,24,25,27,25,27,27,28,29,30,29,30,30,31,32,31,34,31,33,0,0,0,0,0
7510,95,5,0,0,0,0,7,7,8,7,7,8,8,8,8,8,8,9,8,8,9,9,9,10,9,10,9,10,9,11,11,11,0,11,10,11,11,11,11,12,12,12,12,13,13,13,13,14,13,14,15,15,15,15,15,17,16,15,16,0,0,0,0,0
7511,95,5,0,0,0,0,13,13,14,15,14,15,15,15,16,15,16,16,17,17,16,17,17,16,17,17,17,18,16,18,19,20,0,19,20,20,21,21,22,22,22,22,20,24,23,24,26,25,27,27,27,27,28,28,29,28,31,31,30,0,0,0,0,0
7512,95,5,0,0,0,0,16,18,17,19,17,17,18,18,19,17,20,20,20,20,21,21,20,19,22,21,22,21,21,23,24,24,0,25,24,28,24,26,25,27,27,28,26,31,28,30,32,29,35,33,35,35,35,37,35,35,38,37,38,0,0,0,0,0
7513,95,5,0,0,0,0,7,6,6,6,6,9,8,7,8,8,8,8,8,7,9,7,8,9,8,10,9,7,9,8,8,10,0,10,9,9,10,11,9,11,12,7,11,11,13,11,13,12,12,14,13,14,13,13,15,13,15,15,15,0,0,0,0,0
7514,95,5,0,0,0,0,7,6,7,8,7,7,8,7,7,8,8,7,8,9,10,9,10,8,9,9,9,10,9,10,11,10,0,10,10,11,10,11,11,12,11,13,11,12,13,13,15,11,14,14,15,15,15,15,16,15,17,16,18,0,0,0,0,0
7515,95,5,0,0,0,0,6,6,6,8,7,8,7,8,8,8,7,8,8,8,9,7,8,8,9,9,8,9,8,9,9,9,0,9,9,10,10,10,11,11,10,11,11,11,11,12,13,13,13,14,14,14,13,14,14,14,14,14,15,0,0,0,0,0
7516,95,5,0,0,0,0,11,7,11,11,17,23,4,12,15,18,9,33,20,21,24,50,21,11,22,35,18,22,17,17,39,29,0,24,39,35,39,26,34,39,20,25,53,39,27,33,35,38,45,45,48,45,45,47,44,51,54,45,45,0,0,0,0,0
7517,95,5,0,0,0,0,11,13,14,14,14,14,14,13,14,14,16,15,16,15,16,17,17,16,16,16,17,17,15,17,18,19,0,19,19,20,19,20,21,20,20,21,21,23,23,24,24,24,26,25,25,26,27,28,28,27,29,27,30,0,0,0,0,0
7518,95,5,0,0,0,0,14,16,15,16,16,16,15,15,15,14,16,18,17,17,17,17,18,17,18,19,17,19,18,19,21,21,0,21,22,24,22,23,23,24,23,24,23,25,25,27,27,26,29,30,30,29,30,31,32,31,33,33,33,0,0,0,0,0
7519,95,5,0,0,0,0,15,14,15,17,16,16,16,16,16,16,16,18,18,18,17,18,19,17,18,18,18,19,18,19,21,21,0,22,22,24,22,22,23,24,23,26,23,27,25,27,28,28,31,29,29,30,31,32,32,30,34,33,34,0,0,0,0,0
7520,95,5,0,0,0,0,6,6,7,7,7,7,6,7,7,7,7,7,8,7,8,7,7,8,9,8,9,8,7,8,9,8,0,9,10,9,9,11,11,9,11,10,9,12,12,12,13,11,12,13,12,13,14,13,14,14,15,14,14,0,0,0,0,0
7521,95,5,0,0,0,0,6,8,7,6,5,7,7,6,7,7,8,8,8,8,7,7,8,8,9,8,8,8,8,8,10,9,0,9,9,10,10,10,9,11,10,10,10,12,11,11,13,12,12,13,13,13,12,13,13,14,14,15,15,0,0,0,0,0
7522,95,5,0,0,0,0,15,16,16,16,17,17,17,16,16,18,18,18,18,19,18,20,19,18,19,18,18,21,19,21,22,22,0,22,23,23,23,23,25,25,24,25,25,28,25,27,27,29,30,31,30,31,31,32,33,32,36,32,34,0,0,0,0,0
7523,95,5,0,0,0,0,7,8,8,8,8,8,8,7,7,8,9,9,9,9,9,10,9,10,9,9,9,10,9,10,11,10,0,10,10,11,12,10,11,12,12,12,13,13,12,14,13,13,15,14,15,14,15,15,16,15,17,16,17,0,0,0,0,0
7524,95,5,0,0,0,0,14,13,14,16,13,15,15,15,15,15,18,17,16,16,17,19,18,17,18,17,17,18,16,19,19,20,0,21,22,22,21,22,23,24,21,24,23,26,24,25,27,26,29,29,30,31,30,30,31,31,32,32,33,0,0,0,0,0
7525,95,5,0,0,0,0,7,7,8,8,8,8,8,7,8,8,8,8,9,9,9,9,10,8,9,9,10,10,9,10,10,10,0,10,11,10,11,10,11,12,11,13,13,11,12,13,13,13,14,14,14,15,15,14,15,16,17,16,15,0,0,0,0,0
7526,95,5,0,0,0,0,13,15,15,16,16,16,17,15,17,15,17,18,18,19,18,18,19,15,20,18,18,20,17,20,22,22,0,21,21,24,21,23,23,24,23,24,23,28,26,26,28,26,30,29,31,30,30,32,31,31,33,33,33,0,0,0,0,0
7527,95,5,0,0,0,0,14,15,15,17,15,16,16,16,17,16,17,19,19,18,18,20,20,18,19,19,19,21,17,21,22,22,0,22,22,23,22,23,24,23,24,25,25,28,25,27,28,28,31,29,30,30,32,32,33,32,34,33,34,0,0,0,0,0
7528,95,5,0,0,0,0,8,8,7,8,7,8,8,9,9,9,10,10,8,9,8,11,11,9,8,10,9,11,10,11,8,12,0,11,10,9,13,12,12,13,16,11,10,15,12,14,14,13,14,12,17,16,16,16,16,15,17,18,17,0,0,0,0,0
7529,95,5,0,0,0,0,7,7,7,7,8,6,6,6,8,7,7,8,8,8,8,8,8,7,9,8,8,9,8,10,9,9,0,10,9,11,8,10,10,11,10,12,10,12,13,13,13,12,14,13,13,14,13,14,16,14,15,16,16,0,0,0,0,0
7530,95,5,0,0,0,0,8,8,8,8,8,8,9,8,8,10,8,9,10,9,10,10,10,8,9,9,10,10,9,11,10,10,0,10,10,11,10,11,12,12,12,12,12,13,12,12,13,14,15,14,15,15,15,15,15,16,16,17,17,0,0,0,0,0
7531,95,5,0,0,0,0,8,8,8,8,7,8,8,8,9,8,8,10,9,9,8,8,9,9,9,9,10,10,10,10,10,12,0,11,11,11,10,12,11,12,11,12,12,13,13,13,13,13,14,13,14,15,15,15,16,15,16,17,17,0,0,0,0,0
7532,95,5,0,0,0,0,13,12,13,14,14,13,13,13,15,14,16,15,14,14,14,18,15,15,16,16,16,16,16,18,18,18,0,18,19,20,20,20,21,21,20,21,20,22,22,23,24,24,25,27,26,27,27,26,27,28,29,28,29,0,0,0,0,0
7533,95,5,0,0,0,0,8,8,7,8,9,9,9,9,9,8,8,10,9,10,9,10,9,9,10,10,9,10,9,11,11,12,0,11,12,12,12,11,11,12,12,13,13,14,13,13,15,15,15,15,17,16,16,17,16,16,17,17,17,0,0,0,0,0
7534,95,5,0,0,0,0,12,12,13,14,14,14,14,14,17,14,15,15,15,16,15,17,18,16,15,16,16,17,17,17,17,18,0,19,19,21,20,20,21,21,20,22,21,22,21,24,24,25,26,26,26,26,27,28,28,29,29,28,29,0,0,0,0,0
7535,95,5,0,0,0,0,6,6,7,7,7,7,6,7,7,8,9,8,9,8,8,8,8,7,9,8,8,9,8,10,9,9,0,10,10,10,10,10,11,11,11,11,11,12,11,13,12,12,13,14,13,13,15,14,15,14,15,15,16,0,0,0,0,0
7536,95,5,0,0,0,0,6,5,6,6,7,6,6,6,7,8,8,7,7,6,8,8,8,7,8,8,9,8,8,9,9,9,0,8,9,10,10,9,10,11,11,10,12,11,11,12,13,11,13,12,13,13,13,14,14,14,15,14,15,0,0,0,0,0
7537,95,5,0,0,0,0,9,8,9,9,10,9,10,8,9,10,9,10,10,11,10,9,11,10,10,10,10,11,10,12,12,11,0,12,12,13,12,13,14,14,14,14,15,14,14,14,16,14,16,17,17,16,16,17,18,18,19,18,18,0,0,0,0,0
7538,95,5,0,0,0,0,7,8,7,7,7,8,8,7,8,8,9,8,8,8,10,8,8,9,8,10,8,9,10,10,10,10,0,10,10,10,10,11,11,11,11,11,11,12,12,13,13,12,14,13,14,14,15,15,15,14,17,16,16,0,0,0,0,0
7539,95,5,0,0,0,0,15,15,17,17,15,17,17,16,15,16,17,18,18,18,18,19,20,18,20,19,18,20,19,20,21,21,0,22,22,24,23,23,25,24,24,26,25,27,26,27,28,29,31,31,30,31,31,31,33,32,34,34,35,0,0,0,0,0
7540,95,5,0,0,0,0,15,16,14,18,15,17,16,16,17,16,17,18,18,20,20,19,20,17,20,20,19,19,18,20,21,23,0,23,22,25,22,24,24,24,24,26,23,27,26,27,29,27,32,29,31,31,31,32,32,30,34,33,35,0,0,0,0,0
7541,95,5,0,0,0,0,7,6,9,8,7,8,9,8,8,8,9,8,9,10,10,10,10,10,10,10,10,10,9,10,10,11,0,10,11,11,10,12,12,12,11,12,12,12,12,12,13,14,14,15,15,15,15,15,16,16,17,16,17,0,0,0,0,0
7542,95,5,0,0,0,0,6,6,7,7,7,7,6,6,6,7,6,7,7,7,8,8,8,7,8,8,8,8,7,8,8,8,0,9,10,9,9,9,10,10,9,9,10,10,11,11,11,11,12,12,12,12,13,12,13,13,14,13,14,0,0,0,0,0
7543,95,5,0,0,0,0,6,7,8,8,7,8,7,4,10,7,7,9,8,10,10,10,10,9,7,9,10,8,8,8,9,10,0,10,9,11,11,10,7,11,13,14,24,15,13,12,13,13,14,14,14,14,15,15,15,14,16,15,18,0,0,0,0,0
7544,95,5,0,0,0,0,7,7,8,8,8,8,8,9,8,8,8,8,10,9,10,9,9,8,10,10,10,10,9,10,10,10,0,10,11,12,10,11,12,11,12,13,12,13,12,13,13,13,14,13,14,15,15,15,15,15,15,16,17,0,0,0,0,0
7545,95,5,0,0,0,0,7,8,9,8,8,8,8,7,8,8,9,9,9,8,10,10,9,8,9,10,10,10,9,10,10,11,0,10,11,11,10,11,12,11,12,13,11,12,13,13,13,14,15,13,14,16,15,16,15,15,15,16,16,0,0,0,0,0
7546,95,5,0,0,0,0,13,14,13,16,14,15,15,14,15,15,16,17,17,17,16,18,18,17,18,17,18,18,18,19,20,20,0,21,21,23,21,22,23,24,22,24,23,27,25,25,27,26,29,28,29,30,29,30,32,30,33,33,33,0,0,0,0,0
7547,95,5,0,0,0,0,15,15,15,16,15,16,15,15,15,15,16,17,17,16,17,18,18,17,17,18,18,18,18,20,19,20,0,21,21,22,22,22,24,23,23,24,24,26,24,27,28,27,29,29,29,30,29,31,32,31,33,32,33,0,0,0,0,0
7548,95,5,0,0,0,0,9,7,8,7,8,8,7,9,9,8,9,10,10,10,9,10,10,11,9,9,10,10,10,10,10,11,0,11,11,12,12,12,12,12,12,12,13,14,13,13,14,14,14,14,16,15,16,17,18,18,17,18,19,0,0,0,0,0
7549,95,5,0,0,0,0,14,15,16,18,16,16,16,17,18,17,18,19,18,19,19,19,20,16,19,18,19,20,18,20,21,21,0,23,22,25,21,23,25,24,24,25,24,25,26,28,28,27,31,30,30,30,30,32,33,31,33,33,35,0,0,0,0,0
7550,95,5,0,0,0,0,8,8,7,8,7,9,9,8,9,7,9,10,8,10,9,9,9,9,10,10,9,9,10,10,10,11,0,10,11,11,11,11,10,12,12,13,12,13,12,13,14,14,15,13,15,15,15,15,14,15,16,16,17,0,0,0,0,0
7551,95,5,0,0,0,0,6,7,7,6,7,7,7,7,7,6,8,8,7,8,7,8,8,7,8,8,8,8,8,8,8,9,0,9,9,10,10,9,9,12,9,10,10,12,11,11,12,12,14,12,13,13,13,14,13,14,14,15,15,0,0,0,0,0
7552,95,5,0,0,0,0,8,8,7,8,7,8,9,8,8,8,9,9,9,8,9,9,9,9,9,9,10,9,10,10,11,11,0,12,11,11,11,11,12,11,13,12,13,13,13,13,15,13,16,14,15,16,16,16,15,16,17,17,17,0,0,0,0,0
7553,95,5,0,0,0,0,16,15,15,18,16,16,16,17,17,15,19,18,18,18,18,18,19,18,20,19,18,19,18,20,21,21,0,22,21,25,22,24,24,24,24,25,24,27,26,26,28,27,31,30,31,31,31,32,32,31,35,33,35,0,0,0,0,0
7554,95,5,0,0,0,0,8,8,9,8,9,8,8,8,9,9,8,9,9,10,9,10,9,10,9,9,9,11,12,10,12,10,0,11,13,11,11,12,13,13,12,14,14,13,14,13,13,15,15,17,16,16,17,17,17,19,18,17,18,0,0,0,0,0
7555,95,5,0,0,0,0,15,14,14,17,15,17,17,16,17,17,18,18,17,17,18,19,18,19,18,18,18,18,18,19,21,22,0,21,21,23,22,23,23,23,23,24,24,26,25,27,27,28,30,30,30,30,30,31,32,32,34,33,34,0,0,0,0,0
7556,95,5,0,0,0,0,14,16,16,17,16,16,16,17,17,17,18,18,18,18,18,19,19,18,18,19,18,19,17,21,21,21,0,22,22,23,22,23,24,24,24,26,25,28,25,28,27,28,31,30,29,30,31,32,33,31,34,34,33,0,0,0,0,0
7557,95,5,0,0,0,0,13,13,14,15,13,14,14,15,14,14,15,16,16,16,16,16,16,14,17,17,16,17,17,17,18,18,0,18,19,20,19,20,22,22,20,21,21,24,22,23,24,23,24,27,26,27,27,28,28,27,30,28,30,0,0,0,0,0
7558,95,5,0,0,0,0,14,15,15,16,15,15,16,16,16,16,17,18,18,19,18,18,18,16,19,20,18,18,19,20,20,21,0,21,21,23,22,22,24,23,23,25,24,27,24,27,27,27,31,29,31,30,29,32,31,31,34,34,34,0,0,0,0,0
7559,95,5,0,0,0,0,6,6,6,6,7,8,6,7,7,7,8,7,7,7,8,8,8,7,8,8,8,8,8,8,8,9,0,8,8,9,9,10,10,10,10,11,11,12,12,12,12,13,13,12,13,13,14,14,15,13,14,15,15,0,0,0,0,0
7560,95,5,0,0,0,0,7,5,7,7,6,6,7,6,7,7,7,8,8,7,7,7,7,8,9,8,8,9,8,9,9,9,0,9,10,9,10,10,11,10,10,11,10,11,12,11,13,12,13,14,13,13,14,13,13,14,15,16,15,0,0,0,0,0
7561,95,5,0,0,0,0,1,3,4,4,5,4,2,5,4,4,3,3,4,3,4,3,4,5,5,5,4,5,3,4,4,5,0,5,5,5,6,5,6,5,6,5,6,6,5,5,6,7,6,8,8,7,8,7,8,8,9,8,8,0,0,0,0,0
7562,95,5,0,0,0,0,6,6,7,7,7,7,8,7,8,8,7,8,7,9,9,9,9,8,9,7,9,9,9,9,10,10,0,10,9,10,10,11,9,11,11,12,11,12,11,12,12,12,15,14,14,14,14,14,14,14,14,16,16,0,0,0,0,0
7563,95,5,0,0,0,0,14,14,13,14,14,15,15,15,16,16,16,16,16,16,17,17,18,16,19,18,17,17,17,19,19,19,0,20,21,23,21,22,23,23,22,23,22,26,24,25,27,26,29,28,29,29,29,30,30,31,33,32,33,0,0,0,0,0
7564,95,5,0,0,0,0,6,6,6,7,7,7,7,7,7,7,7,8,7,7,7,8,7,7,9,9,8,8,7,9,9,10,0,10,10,10,9,10,10,10,10,11,10,11,11,12,12,12,12,13,13,13,13,13,14,15,14,15,14,0,0,0,0,0
7565,95,5,0,0,0,0,6,6,7,8,7,7,6,6,7,7,8,7,8,8,8,8,9,8,8,9,9,9,8,9,9,9,0,9,10,10,10,10,10,11,10,10,11,12,12,12,13,12,13,12,13,13,13,14,14,13,16,16,14,0,0,0,0,0
7566,95,5,0,0,0,0,6,5,7,7,7,7,7,7,5,8,7,8,7,9,7,8,8,8,8,7,9,8,8,10,9,9,0,10,10,10,10,10,10,10,10,11,11,11,11,12,12,12,13,13,13,13,13,14,15,13,14,15,15,0,0,0,0,0
7567,95,5,0,0,0,0,14,16,16,18,15,16,16,16,17,16,18,18,18,18,19,18,19,17,20,18,19,20,18,21,22,22,0,22,22,24,23,24,24,25,24,24,25,28,26,27,28,27,30,29,31,31,31,32,33,30,33,33,36,0,0,0,0,0
7568,95,5,0,0,0,0,7,7,8,8,8,8,8,8,8,7,8,10,9,8,8,9,8,9,9,9,10,10,10,9,9,10,0,10,10,11,11,11,12,12,12,13,11,12,11,13,14,14,15,14,14,15,15,15,15,16,16,16,16,0,0,0,0,0
7569,95,5,0,0,0,0,13,15,14,15,14,15,15,14,15,15,17,17,18,18,17,18,19,16,17,18,17,19,17,18,21,19,0,21,20,22,21,23,22,24,21,24,23,25,24,26,27,27,28,28,29,29,30,31,31,30,34,32,32,0,0,0,0,0
7570,95,5,0,0,0,0,12,11,13,14,12,13,13,13,14,14,15,14,15,14,15,17,17,16,16,15,16,17,15,17,18,18,0,19,18,19,20,19,21,21,21,22,20,23,22,22,23,25,26,26,26,27,27,28,27,28,30,27,30,0,0,0,0,0
7571,95,5,0,0,0,0,6,9,7,6,5,8,6,5,6,6,7,5,8,7,8,5,8,5,10,7,8,9,7,8,10,9,0,9,9,9,9,11,9,11,9,15,8,11,9,8,13,11,12,12,14,12,12,14,14,14,13,13,16,0,0,0,0,0
7572,95,5,0,0,0,0,13,15,14,15,15,16,15,16,16,15,17,18,17,17,17,18,18,16,19,18,18,20,18,19,20,21,0,21,22,22,23,21,24,23,23,24,23,26,24,26,27,28,28,29,30,30,29,31,32,31,34,33,33,0,0,0,0,0
7573,95,5,0,0,0,0,15,15,15,16,16,16,16,16,18,16,18,19,19,19,18,19,19,18,18,19,18,21,18,20,21,21,0,22,22,24,22,24,25,25,24,26,25,26,27,27,28,30,30,31,32,31,31,32,33,32,34,33,33,0,0,0,0,0
7574,95,5,0,0,0,0,15,15,14,14,15,16,16,16,15,15,16,16,17,16,16,19,18,17,17,18,18,19,17,19,20,20,0,21,20,23,21,23,23,24,23,24,23,26,25,27,28,27,29,30,30,29,30,31,32,30,34,32,33,0,0,0,0,0
7575,95,5,0,0,0,0,40,46,55,56,49,48,49,49,47,45,64,62,63,60,55,70,65,55,65,59,62,70,51,60,75,56,0,74,77,76,84,70,87,72,65,68,48,75,62,81,84,85,98,108,100,89,99,91,101,92,108,97,98,0,0,0,0,0
7576,95,5,0,0,0,0,6,7,8,7,8,7,7,7,8,8,7,7,9,9,8,8,9,8,9,10,9,10,8,10,9,10,0,10,10,11,9,10,11,13,11,12,12,13,14,13,14,12,15,14,15,15,16,16,16,17,16,17,17,0,0,0,0,0
7577,95,5,0,0,0,0,14,15,15,15,15,16,15,15,15,17,16,16,18,17,18,17,18,18,19,18,19,18,18,19,20,21,0,21,21,23,22,23,25,23,23,25,23,26,25,27,28,28,31,30,30,30,31,32,32,32,34,32,34,0,0,0,0,0
7578,95,5,0,0,0,0,14,16,16,16,15,16,15,15,16,16,17,17,18,18,18,18,21,18,18,18,18,19,18,20,20,20,0,22,22,24,22,24,24,25,23,25,24,27,25,27,27,26,30,30,31,30,30,32,32,31,34,33,33,0,0,0,0,0
7579,95,5,0,0,0,0,12,13,14,26,20,16,16,13,10,19,23,30,26,21,19,27,28,28,24,21,17,18,20,17,27,21,0,26,32,31,29,26,34,30,25,31,32,34,28,33,38,29,44,47,44,47,43,38,42,39,53,43,45,0,0,0,0,0
7580,95,5,0,0,0,0,13,13,15,14,14,15,15,14,15,15,16,17,17,16,16,17,18,17,18,17,16,18,17,19,19,20,0,21,21,22,21,22,23,23,22,22,23,26,23,26,26,26,28,29,30,29,29,30,29,31,34,33,33,0,0,0,0,0
7581,95,5,0,0,0,0,15,16,16,17,16,17,17,16,16,17,19,18,18,19,18,20,19,18,19,20,19,20,18,20,22,21,0,23,23,23,23,23,24,25,23,25,25,28,25,28,28,28,31,31,32,31,32,32,32,33,34,33,34,0,0,0,0,0
7582,95,5,0,0,0,0,6,7,7,8,7,7,7,8,8,7,7,9,9,8,8,7,10,7,9,9,10,9,8,10,10,10,0,10,10,11,10,10,11,13,12,13,13,13,13,13,14,13,14,14,15,16,16,16,15,15,16,16,18,0,0,0,0,0
7583,95,5,0,0,0,0,14,14,16,16,14,15,14,14,15,16,17,17,17,17,16,18,17,16,19,18,18,19,17,18,20,21,0,19,21,23,21,22,23,24,22,25,22,25,25,27,27,26,29,29,30,29,29,30,30,30,33,31,33,0,0,0,0,0
